# mirror design exported by jaxmirror
# angle of incidence: 45 deg
# phase convention sign: +1
# incident medium: Air (n=1)
# layer 1: main/Si/Franta-20C, thickness 100000 nm
# substrate: main/Si/Franta-20C
# tabulated-data smoothing: sigma = 0.5 nm
# columns: wavelength_nm, R_s, R_p, phase_s_rad, phase_p_rad, GDD_s_fs2, GDD_p_fs2
3.855799999999999841e+02,6.339336670984719868e-01,4.018718942809162975e-01,-3.118136502702515855e+00,-6.236273005405032599e+00,3.405791746603175629e-01,6.811582390512472829e-01
3.861750000000000114e+02,6.321958608106846844e-01,3.996716064261627843e-01,-3.118640378430090454e+00,-6.237280756860181796e+00,3.358233772802631245e-01,6.716467311315982291e-01
3.867700000000000387e+02,6.305039692290693720e-01,3.975352552136115492e-01,-3.119123779535088570e+00,-6.238247559070178028e+00,3.280270153661775101e-01,6.560539939641759632e-01
3.873650000000000091e+02,6.288552769411563936e-01,3.954589593367386358e-01,-3.119587324257588001e+00,-6.239174648515176891e+00,3.171934920598211693e-01,6.343869645453711348e-01
3.879599999999999795e+02,6.272469925402754942e-01,3.934387896508211302e-01,-3.120031791652562170e+00,-6.240063583305124340e+00,3.033322229008937332e-01,6.066643789723660252e-01
3.885550000000000068e+02,6.256762521227433593e-01,3.914707724703627711e-01,-3.120458117562868949e+00,-6.240916235125738787e+00,2.864564139016683164e-01,5.729127847994810452e-01
3.891500000000000341e+02,6.241401222838036666e-01,3.895508922444416156e-01,-3.120867390452205292e+00,-6.241734780904411473e+00,2.665812199055477283e-01,5.331624668734354922e-01
3.897450000000000045e+02,6.226356026545560862e-01,3.876750936930026259e-01,-3.121260847214294643e+00,-6.242521694428590173e+00,2.437216252476317180e-01,4.874432484385533559e-01
3.903399999999999750e+02,6.211596280251091562e-01,3.858392834882923839e-01,-3.121639869073987494e+00,-6.243279738147975877e+00,2.178901288148201165e-01,4.357802450366318747e-01
3.909350000000000023e+02,6.197090701013064917e-01,3.840393315658262585e-01,-3.122005977695046841e+00,-6.244011955390094570e+00,1.890947459865005842e-01,3.781894277946844518e-01
3.915300000000000296e+02,6.182812022688769504e-01,3.822716450790480947e-01,-3.122360556669259157e+00,-6.244721113338519203e+00,1.898422648415448999e-01,3.796844644652123124e-01
3.921250000000000000e+02,6.168752105796377894e-01,3.805350254276727573e-01,-3.122703929997953765e+00,-6.245407859995908417e+00,1.905591916350485582e-01,3.811183756033788006e-01
3.927199999999999704e+02,6.154907843582742011e-01,3.788289056299635749e-01,-3.123036156586728840e+00,-6.246072313173458568e+00,1.906558074043608886e-01,3.813115512682613284e-01
3.933149999999999977e+02,6.141276045802308570e-01,3.771527147074527075e-01,-3.123357327755151847e+00,-6.246714655510304581e+00,1.901196874700199213e-01,3.802393787151388538e-01
3.939100000000000250e+02,6.127853440202944979e-01,3.755058778460710900e-01,-3.123667567196961592e+00,-6.247335134393924072e+00,1.889393011552641943e-01,3.778785828207428255e-01
3.945050000000000523e+02,6.114636673685734936e-01,3.738878165118263430e-01,-3.123967030892547569e+00,-6.247934061785096027e+00,1.871037700080774024e-01,3.742074944231196798e-01
3.950999999999999659e+02,6.101622313135608433e-01,3.722979485215428541e-01,-3.124255906977805086e+00,-6.248511813955611061e+00,1.846029695315173913e-01,3.692058932950991190e-01
3.956949999999999932e+02,6.088806845950355262e-01,3.707356880729189008e-01,-3.124534415571869950e+00,-6.249068831143739899e+00,1.814274642960065353e-01,3.628549312660122039e-01
3.962900000000000205e+02,6.076186680297941400e-01,3.692004457383018523e-01,-3.124802808566362611e+00,-6.249605617132725222e+00,1.775685762640765442e-01,3.551371539960875845e-01
3.968850000000000477e+02,6.063758146963621476e-01,3.676916286486772711e-01,-3.125061369287803981e+00,-6.250122738575608849e+00,1.732927061560485538e-01,3.465854016467653786e-01
3.974799999999999613e+02,6.051517894351794435e-01,3.662086882565997459e-01,-3.125310392397647963e+00,-6.250620784795295926e+00,1.694788670325285684e-01,3.389577539770982084e-01
3.980749999999999886e+02,6.039463391412198678e-01,3.647511805620818337e-01,-3.125550157412243291e+00,-6.251100314824487469e+00,1.650469264033623540e-01,3.300938333157715232e-01
3.986700000000000159e+02,6.027592171302520452e-01,3.633186738354743373e-01,-3.125780965225059660e+00,-6.251561930450120208e+00,1.599896547191436980e-01,3.199793098483459386e-01
3.992650000000000432e+02,6.015901710529006907e-01,3.619107339074584262e-01,-3.126003143777550175e+00,-6.252006287555101238e+00,1.543004846695246457e-01,3.086009578152479338e-01
3.998599999999999568e+02,6.004389427824489145e-01,3.605269240097047634e-01,-3.126217047789090486e+00,-6.252434095578181861e+00,1.479732950795809299e-01,2.959465633054748634e-01
4.004549999999999841e+02,5.993052682978717849e-01,3.591668046095840006e-01,-3.126423058462374005e+00,-6.252846116924748898e+00,1.410024864247021448e-01,2.820049582120935927e-01
4.010500000000000114e+02,5.981888775652893786e-01,3.578299332428215851e-01,-3.126621583166182994e+00,-6.253243166332366876e+00,1.333829579068839810e-01,2.667659168261414249e-01
4.016450000000000387e+02,5.970894944210399791e-01,3.565158643479733880e-01,-3.126813055097536598e+00,-6.253626110195074084e+00,1.251100710488200207e-01,2.502201527104469525e-01
4.022400000000000091e+02,5.960068364596198265e-01,3.552241491066040480e-01,-3.126997932925283497e+00,-6.253995865850567881e+00,1.161795665564428343e-01,2.323591430898230281e-01
4.028349999999999795e+02,5.949406149519735898e-01,3.539543353194327113e-01,-3.127176696990654481e+00,-6.254353393981308962e+00,1.090969090643345296e-01,2.181938188012957358e-01
4.034300000000000068e+02,5.938905352477943378e-01,3.527059678569120504e-01,-3.127349729412686408e+00,-6.254699458825373704e+00,1.050638679040056950e-01,2.101277215466330062e-01
4.040250000000000341e+02,5.928562955737387563e-01,3.514785872014163370e-01,-3.127517278866437156e+00,-6.255034557732874312e+00,1.006167707756154411e-01,2.012335372085833352e-01
4.046200000000000045e+02,5.918375854816063653e-01,3.502717275886979564e-01,-3.127679600779632807e+00,-6.255359201559266502e+00,9.575273505565173870e-02,1.915054587584527346e-01
4.052149999999999750e+02,5.908340858397065354e-01,3.490849169900420157e-01,-3.127836966620133996e+00,-6.255673933240268880e+00,9.046908076206074123e-02,1.809381706195423989e-01
4.058100000000000023e+02,5.898454689078106439e-01,3.479176771910755250e-01,-3.127989663661749464e+00,-6.255979327323498929e+00,8.476342941200749881e-02,1.695268373113605342e-01
4.064050000000000296e+02,5.888713984147244673e-01,3.467695238709135874e-01,-3.128137994742734573e+00,-6.256275989485469147e+00,7.863348278438817007e-02,1.572669585716689744e-01
4.070000000000000568e+02,5.879115296394051837e-01,3.456399666829455541e-01,-3.128282278018701401e+00,-6.256564556037403690e+00,7.207719149874344811e-02,1.441543588578456658e-01
4.075949999999999704e+02,5.869655094965395836e-01,3.445285093385325181e-01,-3.128422846711700345e+00,-6.256845693423401578e+00,6.509253660743867520e-02,1.301850644908868759e-01
4.081899999999999977e+02,5.860329766274969820e-01,3.434346496948846861e-01,-3.128560048857254028e+00,-6.257120097714508056e+00,5.767765084481749072e-02,1.153553074302981346e-01
4.087850000000000250e+02,5.851135653040905327e-01,3.423578843028645124e-01,-3.128694235985637118e+00,-6.257388471971274235e+00,5.354634961354148848e-02,1.070927065189085231e-01
4.093800000000000523e+02,5.842069520833643725e-01,3.412977628625347148e-01,-3.128825626357235379e+00,-6.257651252714470758e+00,5.133500232887378695e-02,1.026700039053697333e-01
4.099749999999999659e+02,5.833128411990169404e-01,3.402538707076698254e-01,-3.128954343524280812e+00,-6.257908687048562513e+00,4.891882092149876793e-02,9.783766425076789730e-02
4.105699999999999932e+02,5.824309297890756243e-01,3.392257879749673855e-01,-3.129080516334369122e+00,-6.258161032668739132e+00,4.629625152392152082e-02,9.259250704759541817e-02
4.111650000000000205e+02,5.815609072710472560e-01,3.382130888659239942e-01,-3.129204281012573308e+00,-6.258408562025147504e+00,4.346576271974415817e-02,8.693151316920917637e-02
4.117600000000000477e+02,5.807024554704171004e-01,3.372153417893721250e-01,-3.129325781064524747e+00,-6.258651562129050383e+00,4.042590617038189366e-02,8.085179973759781813e-02
4.123549999999999613e+02,5.798552487487333984e-01,3.362321095014558781e-01,-3.129445167178280585e+00,-6.258890334356562057e+00,3.717524005878262983e-02,7.435049202223614762e-02
4.129499999999999886e+02,5.790189541312035226e-01,3.352629492431926650e-01,-3.129562597125743473e+00,-6.259125194251487834e+00,3.371240075936370734e-02,6.742478857858934249e-02
4.135450000000000159e+02,5.781932314337208112e-01,3.343074128757685393e-01,-3.129678235664401065e+00,-6.259356471328802130e+00,3.003594613351742021e-02,6.007188418740215530e-02
4.141400000000000432e+02,5.773777333892580188e-01,3.333650470137174970e-01,-3.129792254440158850e+00,-6.259584508880318587e+00,2.614445727122948274e-02,5.228890852716681914e-02
4.147350000000000136e+02,5.765721195121152887e-01,3.324354089986933380e-01,-3.129904816553238600e+00,-6.259809633106478088e+00,2.506673351131655236e-02,5.013346868721799132e-02
4.153299999999999841e+02,5.757761299428747481e-01,3.315181518119943438e-01,-3.130015993601168667e+00,-6.260031987202338222e+00,2.443688189467298905e-02,4.887374580031026566e-02
4.159250000000000114e+02,5.749895332531724801e-01,3.306129633507016163e-01,-3.130125822720494000e+00,-6.260251645440988000e+00,2.372250151407104615e-02,4.744499058720100942e-02
4.165200000000000387e+02,5.742120927283272946e-01,3.297195274354451922e-01,-3.130234344038151484e+00,-6.260468688076303856e+00,2.292257219155537790e-02,4.584515035979028902e-02
4.171150000000000091e+02,5.734435663765086177e-01,3.288375238186092009e-01,-3.130341600735980112e+00,-6.260683201471961112e+00,2.203610528686558712e-02,4.407221052754912299e-02
4.177099999999999795e+02,5.726837070151697962e-01,3.279666282806373845e-01,-3.130447639027293949e+00,-6.260895278054587898e+00,2.106209841958101708e-02,4.212420326419978600e-02
4.183050000000000068e+02,5.719322623563720676e-01,3.271065127240780912e-01,-3.130552508132745881e+00,-6.261105016265492651e+00,1.999959443848052867e-02,3.999918186961205768e-02
4.189000000000000341e+02,5.711889750908488717e-01,3.262568452653348827e-01,-3.130656260255705980e+00,-6.261312520511412849e+00,1.884760470623217388e-02,3.769520235000276692e-02
4.194950000000000045e+02,5.704535829706722794e-01,3.254172903240777348e-01,-3.130758950557368081e+00,-6.261517901114737050e+00,1.760517697601319750e-02,3.521035352506146632e-02
4.200899999999999750e+02,5.697258188966578540e-01,3.245875087174675544e-01,-3.130860637128850321e+00,-6.261721274257701531e+00,1.637577873905679549e-02,3.275155657386079333e-02
4.206850000000000023e+02,5.690054387296747951e-01,3.237671893039498205e-01,-3.130961367861368139e+00,-6.261922735722737166e+00,1.658955538308733504e-02,3.317910488419093668e-02
4.212800000000000296e+02,5.682922855575178733e-01,3.229561218241878140e-01,-3.131061149765191676e+00,-6.262122299530384240e+00,1.677311034462039899e-02,3.354622892088732211e-02
4.218750000000000000e+02,5.675862180310874416e-01,3.221541148988332215e-01,-3.131159982352714088e+00,-6.262319964705428177e+00,1.692586161871196399e-02,3.385173091321539568e-02
4.224699999999999704e+02,5.668870917250519170e-01,3.213609747644876058e-01,-3.131257866405093182e+00,-6.262515732810187252e+00,1.704721007202728705e-02,3.409441394173044759e-02
4.230649999999999977e+02,5.661947591792736434e-01,3.205765053220759886e-01,-3.131354803970592293e+00,-6.262709607941185475e+00,1.713658528211095544e-02,3.427317203010513819e-02
4.236600000000000250e+02,5.655090699399352161e-01,3.198005081843307562e-01,-3.131450798362220844e+00,-6.262901596724442577e+00,1.719342368516801889e-02,3.438685240337368415e-02
4.242549999999999955e+02,5.648298706003056502e-01,3.190327827223582435e-01,-3.131545854154730524e+00,-6.263091708309461936e+00,1.721717732257910943e-02,3.443434737938859402e-02
4.248500000000000227e+02,5.641570048410764482e-01,3.182731261112546339e-01,-3.131639977181002177e+00,-6.263279954362005242e+00,1.720731401434248686e-02,3.441461412805398024e-02
4.254449999999999932e+02,5.634903134702154981e-01,3.175213333747614608e-01,-3.131733174527876251e+00,-6.263466349055753390e+00,1.716328098639939223e-02,3.432657248129371286e-02
4.260400000000000205e+02,5.628296347288507251e-01,3.167771977290116392e-01,-3.131825454465702041e+00,-6.263650908931404970e+00,1.721539437651072729e-02,3.443078584945819670e-02
4.266349999999999909e+02,5.621748281914009659e-01,3.160405374520313670e-01,-3.131916820530289858e+00,-6.263833641060579716e+00,1.757840276578693725e-02,3.515680885510396453e-02
4.272300000000000182e+02,5.615257940315921958e-01,3.153112173628101478e-01,-3.132007266610464136e+00,-6.264014533220929160e+00,1.792518226108855139e-02,3.585036459314462631e-02
4.278249999999999886e+02,5.608824348793179926e-01,3.145891057561526760e-01,-3.132096786261356680e+00,-6.264193572522714248e+00,1.825536063316991406e-02,3.651071445183815684e-02
4.284200000000000159e+02,5.602446514306228531e-01,3.138740694566203304e-01,-3.132185373788749505e+00,-6.264370747577499898e+00,1.856856771951127111e-02,3.713713368763161410e-02
4.290149999999999864e+02,5.596123424704047000e-01,3.131659738452135522e-01,-3.132273024248896309e+00,-6.264546048497793507e+00,1.886445578897781236e-02,3.772890926494297525e-02
4.296100000000000136e+02,5.589854048949881582e-01,3.124646828856144087e-01,-3.132359733447912298e+00,-6.264719466895825484e+00,1.914267077215800125e-02,3.828533960707308087e-02
4.302049999999999841e+02,5.583637337345531693e-01,3.117700591499911189e-01,-3.132445497940745227e+00,-6.264890995881491342e+00,1.940287436741784666e-02,3.880574914087843441e-02
4.308000000000000114e+02,5.577472221753676518e-01,3.110819638443392265e-01,-3.132530315029748547e+00,-6.265060630059497093e+00,1.964473523732127025e-02,3.928947094176242494e-02
4.313950000000000387e+02,5.571357615818207654e-01,3.104002568333555923e-01,-3.132614182762866850e+00,-6.265228365525734588e+00,1.986793415832557516e-02,3.973585541389171999e-02
4.319900000000000091e+02,5.565292426758411404e-01,3.097247979533456763e-01,-3.132697099836208032e+00,-6.265394199672416953e+00,2.013635795169929285e-02,4.027272805699309843e-02
4.325849999999999795e+02,5.559275813295611046e-01,3.090554756829361760e-01,-3.132779063448832613e+00,-6.265558126897666114e+00,2.045581750179153654e-02,4.091162874206933503e-02
4.331800000000000068e+02,5.553307190562452034e-01,3.083922075275263297e-01,-3.132860069167017869e+00,-6.265720138334036626e+00,2.076320580440579877e-02,4.152641766696375802e-02
4.337750000000000341e+02,5.547385973836274076e-01,3.077349114271545338e-01,-3.132940112992940396e+00,-6.265880225985880791e+00,2.105827193939559597e-02,4.211655309243440837e-02
4.343700000000000045e+02,5.541511566859043114e-01,3.070835044563259286e-01,-3.133019191460706399e+00,-6.266038382921413685e+00,2.134076512739303474e-02,4.268152378083525655e-02
4.349650000000000318e+02,5.535683361950113346e-01,3.064379028377136049e-01,-3.133097301635943133e+00,-6.266194603271887154e+00,2.161039778167903741e-02,4.322080415343058923e-02
4.355600000000000023e+02,5.529900740119019220e-01,3.057980219556888368e-01,-3.133174441115130104e+00,-6.266348882230261097e+00,2.186694803391323744e-02,4.373389698029112732e-02
4.361550000000000296e+02,5.524163071177992101e-01,3.051637763696669614e-01,-3.133250608024700234e+00,-6.266501216049401357e+00,2.211014961675472276e-02,4.422030910977006041e-02
4.367500000000000000e+02,5.518469713854283754e-01,3.045350798272701831e-01,-3.133325801019897661e+00,-6.266651602039796209e+00,2.233977372156336835e-02,4.467955069617026570e-02
4.373450000000000273e+02,5.512820015902039072e-01,3.039118452773020840e-01,-3.133400019283415716e+00,-6.266800038566832320e+00,2.255557740841529837e-02,4.511114944472348343e-02
4.379399999999999977e+02,5.507213330037445953e-01,3.032939866254216188e-01,-3.133473262565514172e+00,-6.266946525131028345e+00,2.274313559397398224e-02,4.548627203552876863e-02
4.385350000000000250e+02,5.501649153907879342e-01,3.026814341269533082e-01,-3.133545531539805307e+00,-6.267091063079611502e+00,2.291167255236777750e-02,4.582334412647091210e-02
4.391299999999999955e+02,5.496127064530381690e-01,3.020741270946336599e-01,-3.133616827596228394e+00,-6.267233655192456787e+00,2.306676905969955865e-02,4.613351701691636303e-02
4.397250000000000227e+02,5.490646631879776418e-01,3.014720043617274969e-01,-3.133687152602897097e+00,-6.267374305205795082e+00,2.320816564946653199e-02,4.641633016795547462e-02
4.403199999999999932e+02,5.485207417955573206e-01,3.008750041799485575e-01,-3.133756508902167948e+00,-6.267513017804336783e+00,2.333567102001366661e-02,4.667132611262377745e-02
4.409150000000000205e+02,5.479808976850740754e-01,3.002830642277401485e-01,-3.133824899309229917e+00,-6.267649798618459833e+00,2.344903434929765385e-02,4.689806612450289625e-02
4.415099999999999909e+02,5.474450854820541723e-01,2.996961216184539922e-01,-3.133892327110542553e+00,-6.267784654221085106e+00,2.354804985412185109e-02,4.709609409902913713e-02
4.421050000000000182e+02,5.469132590351302170e-01,2.991141129084273209e-01,-3.133958796062121355e+00,-6.267917592124243598e+00,2.363249529310482502e-02,4.726499048810597209e-02
4.426999999999999886e+02,5.463853714229137681e-01,2.985369741049559433e-01,-3.134024310387676149e+00,-6.268048620775353186e+00,2.370215788408097310e-02,4.740430939409438771e-02
4.432950000000000159e+02,5.458613749608571819e-01,2.979646406741575104e-01,-3.134088874776609579e+00,-6.268177749553220046e+00,2.375682048242431718e-02,4.751364212396975983e-02
4.438899999999999864e+02,5.453412231980457880e-01,2.973970497191403273e-01,-3.134152494378593889e+00,-6.268304988757188667e+00,2.379717036535264688e-02,4.759433856272512336e-02
4.444850000000000136e+02,5.448248787556769779e-01,2.968341485111380407e-01,-3.134215174780255353e+00,-6.268430349560511594e+00,2.382299280896494134e-02,4.764598621328315631e-02
4.450799999999999841e+02,5.443123066302387736e-01,2.962758871491315005e-01,-3.134276921997989351e+00,-6.268553843995979591e+00,2.383405205123884790e-02,4.766810395976619347e-02
4.456750000000000114e+02,5.438034712116389668e-01,2.957222153018277955e-01,-3.134337742478299660e+00,-6.268675484956600208e+00,2.383013851735293551e-02,4.766027764817523660e-02
4.462699999999999818e+02,5.432983362871466326e-01,2.951730822123815323e-01,-3.134397643095883090e+00,-6.268795286191766181e+00,2.381104488220402160e-02,4.762209664855577423e-02
4.468650000000000091e+02,5.427968650461310052e-01,2.946284367039083141e-01,-3.134456631151603556e+00,-6.268913262303208001e+00,2.377658079114614367e-02,4.755316816449409872e-02
4.474600000000000364e+02,5.422990200848037956e-01,2.940882271849382668e-01,-3.134514714370367106e+00,-6.269029428740735099e+00,2.372654091688105454e-02,4.745308245612232106e-02
4.480550000000000068e+02,5.418047634109580679e-01,2.935524016548042292e-01,-3.134571900898894370e+00,-6.269143801797789628e+00,2.366072815325572648e-02,4.732145742144768658e-02
4.486499999999999773e+02,5.413140564487118889e-01,2.930209077089596104e-01,-3.134628199303402418e+00,-6.269256398606804837e+00,2.357894757053508039e-02,4.715790292361202868e-02
4.492450000000000045e+02,5.408268600512544655e-01,2.924936925528993648e-01,-3.134683618566398433e+00,-6.269367237132796866e+00,2.348809520869752157e-02,4.697619030194716966e-02
4.498400000000000318e+02,5.403431382067999111e-01,2.919707070071725918e-01,-3.134738167713928991e+00,-6.269476335427858871e+00,2.342277969805501431e-02,4.684555870564594687e-02
4.504350000000000023e+02,5.398628639710383315e-01,2.914519118950117393e-01,-3.134791855208284961e+00,-6.269583710416569922e+00,2.334289422001158826e-02,4.668577749348296058e-02
4.510299999999999727e+02,5.393860114751680701e-01,2.909372693750905126e-01,-3.134844689730304612e+00,-6.269689379460609224e+00,2.324823816643037735e-02,4.649647949070182668e-02
4.516250000000000000e+02,5.389125544063920747e-01,2.904267412968220552e-01,-3.134896680328310925e+00,-6.269793360656622738e+00,2.313865209831274944e-02,4.627730648187299706e-02
4.522200000000000273e+02,5.384424660108572125e-01,2.899202892038532098e-01,-3.134947836416172251e+00,-6.269895672832345390e+00,2.301394214916115469e-02,4.602788585926185366e-02
4.528149999999999977e+02,5.379757190966222291e-01,2.894178743375279139e-01,-3.134998167771289257e+00,-6.269996335542578514e+00,2.287392542541539717e-02,4.574785403020355939e-02
4.534099999999999682e+02,5.375122860366264854e-01,2.889194576403199544e-01,-3.135047684532512591e+00,-6.270095369065025181e+00,2.271843397883019020e-02,4.543686329213308950e-02
4.540049999999999955e+02,5.370521387716747919e-01,2.884249997592308046e-01,-3.135096397197996154e+00,-6.270192794395993197e+00,2.254728335757244517e-02,4.509456594976469362e-02
4.546000000000000227e+02,5.365952488134394516e-01,2.879344610491572087e-01,-3.135144316622984650e+00,-6.270288633245969301e+00,2.236030458540913188e-02,4.472060681259128895e-02
4.551949999999999932e+02,5.361415872855600506e-01,2.874478016170801120e-01,-3.135191454002952405e+00,-6.270382908005905698e+00,2.217985266255468810e-02,4.435970331840449754e-02
4.557899999999999636e+02,5.356911267359764084e-01,2.869649832636602671e-01,-3.135237820177183998e+00,-6.270475640354367997e+00,2.202363593909692496e-02,4.404727167368121393e-02
4.563849999999999909e+02,5.352438419441700734e-01,2.864859703391560153e-01,-3.135283425310864125e+00,-6.270566850621729138e+00,2.185278126325090192e-02,4.370556612634068916e-02
4.569800000000000182e+02,5.347997075062368433e-01,2.860107271487565272e-01,-3.135328279814360908e+00,-6.270656559628721816e+00,2.166714101797864028e-02,4.333427986214190980e-02
4.575750000000000455e+02,5.343586976364226304e-01,2.855392177396938735e-01,-3.135372394417985209e+00,-6.270744788835971306e+00,2.146654523583471988e-02,4.293308750730093215e-02
4.581700000000000159e+02,5.339207861697270463e-01,2.850714059040995729e-01,-3.135415780169882538e+00,-6.270831560339765964e+00,2.125083574205376830e-02,4.250166982674908472e-02
4.587649999999999864e+02,5.334859465645108711e-01,2.846072551818322749e-01,-3.135458448433873446e+00,-6.270916896867747781e+00,2.101986082208486678e-02,4.203972146151232353e-02
4.593600000000000136e+02,5.330541519051178456e-01,2.841467288632842925e-01,-3.135500410887254397e+00,-6.271000821774509681e+00,2.077346636952024511e-02,4.154693087580756117e-02
4.599550000000000409e+02,5.326253749045024577e-01,2.836897899921619892e-01,-3.135541679518551561e+00,-6.271083359037104010e+00,2.051149634275590064e-02,4.102298879855659219e-02
4.605500000000000114e+02,5.321995879068728286e-01,2.832364013682455717e-01,-3.135582266625241310e+00,-6.271164533250483508e+00,2.023379938698732783e-02,4.046758942169673134e-02
4.611449999999999818e+02,5.317767631724531485e-01,2.827865258501717216e-01,-3.135622184723286132e+00,-6.271244369446573153e+00,1.999671699974782738e-02,3.999344340949874399e-02
4.617400000000000091e+02,5.313568771577911187e-01,2.823401309028799044e-01,-3.135661445205090825e+00,-6.271322890410182538e+00,1.978636191627615101e-02,3.957272215313075575e-02
4.623350000000000364e+02,5.309399096818003816e-01,2.818971876929181608e-01,-3.135700058586837091e+00,-6.271400117173674182e+00,1.956243122174541188e-02,3.912486047276888396e-02
4.629300000000000068e+02,5.305258403666830436e-01,2.814576672967753490e-01,-3.135738035614924257e+00,-6.271476071229849403e+00,1.932479254699174046e-02,3.864958428345931923e-02
4.635249999999999773e+02,5.301146485345731296e-01,2.810215405909336495e-01,-3.135775387296972916e+00,-6.271550774593946720e+00,1.907331108900313030e-02,3.814661730422647112e-02
4.641200000000000045e+02,5.297063132094190774e-01,2.805887782539155384e-01,-3.135812124899971298e+00,-6.271624249799942596e+00,1.880784225323999317e-02,3.761568402263981009e-02
4.647150000000000318e+02,5.293008131188929877e-01,2.801593507683213247e-01,-3.135848259948390115e+00,-6.271696519896781119e+00,1.852825886850985662e-02,3.705652238661579639e-02
4.653100000000000023e+02,5.288981266963015404e-01,2.797332284228571386e-01,-3.135883804222269866e+00,-6.271767608444540620e+00,1.823443646287633418e-02,3.646886298049116515e-02
4.659049999999999727e+02,5.284982320825164503e-01,2.793103813143457126e-01,-3.135918769755277946e+00,-6.271837539510556780e+00,1.792622563730437643e-02,3.585245209792178173e-02
4.665000000000000000e+02,5.281011071279184677e-01,2.788907793497332199e-01,-3.135953168832739557e+00,-6.271906337665480002e+00,1.760350610745672895e-02,3.520701404719315392e-02
4.670950000000000273e+02,5.277067292519812547e-01,2.784743920978240417e-01,-3.135987013774661047e+00,-6.271974027549322983e+00,1.734313465821602993e-02,3.468627106793218534e-02
4.676900000000000546e+02,5.273150745250845262e-01,2.780611878213955501e-01,-3.136020315543756265e+00,-6.272040631087513418e+00,1.708936559256660215e-02,3.417872612343722527e-02
4.682849999999999682e+02,5.269261182439166635e-01,2.776511340876016698e-01,-3.136053084608141361e+00,-6.272106169216282723e+00,1.682278945961534003e-02,3.364558115726551391e-02
4.688799999999999955e+02,5.265398354069514841e-01,2.772441982703797159e-01,-3.136085331653893249e+00,-6.272170663307787386e+00,1.654329959243095935e-02,3.308660020083787484e-02
4.694750000000000227e+02,5.261562007190094814e-01,2.768403475550626491e-01,-3.136117067586715379e+00,-6.272234135173430758e+00,1.625078253465634184e-02,3.250156488486152795e-02
4.700700000000000500e+02,5.257751885935092462e-01,2.764395489405403472e-01,-3.136148303530097881e+00,-6.272296607060196649e+00,1.594512549875672092e-02,3.189024929728400543e-02
4.706649999999999636e+02,5.253967731547272146e-01,2.760417692414000590e-01,-3.136179050823472370e+00,-6.272358101646945627e+00,1.562621289982212350e-02,3.125242593498395866e-02
4.712599999999999909e+02,5.250209282400589705e-01,2.756469750900529814e-01,-3.136209321020350327e+00,-6.272418642040701542e+00,1.529393891318547166e-02,3.058787398562407694e-02
4.718550000000000182e+02,5.246476274022813246e-01,2.752551329388433499e-01,-3.136239125886456147e+00,-6.272478251772913183e+00,1.494819332655367150e-02,2.989638253444400554e-02
4.724500000000000455e+02,5.242768439118239421e-01,2.748662090621434850e-01,-3.136268477397849086e+00,-6.272536954795699060e+00,1.459073176489790111e-02,2.918146064779664206e-02
4.730449999999999591e+02,5.239085523915374409e-01,2.744801712689964313e-01,-3.136297387172708451e+00,-6.272594774345416901e+00,1.434798153807987503e-02,2.869596051885136417e-02
4.736399999999999864e+02,5.235427334560751600e-01,2.740969937546594570e-01,-3.136325864854704104e+00,-6.272651729709409096e+00,1.409452250405377957e-02,2.818904354985998437e-02
4.742350000000000136e+02,5.231793689895815058e-01,2.737166521363368910e-01,-3.136353919739942153e+00,-6.272707839479884306e+00,1.383025441143473713e-02,2.766051156136842964e-02
4.748300000000000409e+02,5.228184406553715302e-01,2.733391218893140295e-01,-3.136381561291729181e+00,-6.272763122583459250e+00,1.355509159452873355e-02,2.711018038358709373e-02
4.754250000000000114e+02,5.224599298974526018e-01,2.729643783484513309e-01,-3.136408799139232872e+00,-6.272817598278466633e+00,1.326892770408718246e-02,2.653786411702807949e-02
4.760199999999999818e+02,5.221038179420577352e-01,2.725923967096734457e-01,-3.136435643076123991e+00,-6.272871286152248871e+00,1.297168969117148789e-02,2.594337764265973109e-02
4.766150000000000091e+02,5.217500857991775876e-01,2.722231520314490893e-01,-3.136462103059215689e+00,-6.272924206118432267e+00,1.266326744570478446e-02,2.532653397180311891e-02
4.772100000000000364e+02,5.213987142641084427e-01,2.718566192362655842e-01,-3.136488189207089494e+00,-6.272976378414179877e+00,1.234357561099591084e-02,2.468715184595167422e-02
4.778050000000000637e+02,5.210496839190031926e-01,2.714927731120929666e-01,-3.136513911798715082e+00,-6.273027823597431052e+00,1.201251878875399595e-02,2.402504339025283986e-02
4.784000000000000341e+02,5.207029751312560739e-01,2.711315883105416824e-01,-3.136539281266717882e+00,-6.273078562533436653e+00,1.169507467640918882e-02,2.339015044441708491e-02
4.789950000000000614e+02,5.203585675908852792e-01,2.707730388652384024e-01,-3.136564307413116648e+00,-6.273128614826234184e+00,1.145079794543299098e-02,2.290159562352652931e-02
4.795900000000000887e+02,5.200164398185437298e-01,2.704170976815530869e-01,-3.136588998574430853e+00,-6.273177997148861706e+00,1.119710143755625088e-02,2.239420235758808955e-02
4.801850000000000023e+02,5.196765700009777778e-01,2.700637374079810082e-01,-3.136613363025420931e+00,-6.273226726050842750e+00,1.093390746946268366e-02,2.186781470049846757e-02
